track_id,track_name,artists,track_genre,danceability,energy,acousticness,instrumentalness,valence,tempo,popularity
5bryfrnYaxlofC6MAG6vde,Sunset/Sunrise,Snøw,sad,0.753,0.24,0.903,0.000451,0.183,77.993,63
6BF6YD1990nsZr8DVZL9j1,Amor Pra Eternidade,Grupo Revelação,pagode,0.513,0.857,0.461,1.63e-06,0.817,86.366,42
5rmkJLumcEodfIXSMaK7vq,The Sick Get Sicker,Autopsy,grindcore,0.155,0.916,8.08e-06,0.29,0.178,147.42,13
0nxt2YWqBTAF96QSMXc0Cm,Tighe Kond,Electroqute,iranian,0.336,0.783,0.000539,3.27e-06,0.49,170.169,0
074xZNn81diLutY553dZaL,Introduction,Impaled,grindcore,0.454,0.678,0.15,0.285,0.102,101.37,12
78lgmZwycJ3nzsdgmPPGNx,Immigrant Song - Remaster,Led Zeppelin,hard-rock,0.564,0.932,0.013,0.169,0.619,112.937,78
1vPklJ1dH1kUbHod4UH0JS,Let Him Go,Ayo Jay,dancehall,0.83,0.401,0.0658,0.00302,0.69,96.024,50
0QvIPB2aY1W9boet0AmMHa,Yapeyú,Orquesta Silbando,tango,0.689,0.442,0.85,0.632,0.821,136.49,21
4BxzNZpcm1j3JczZzGNe2k,Bandoleros,Don Omar;Tego Calderón,latino,0.662,0.896,0.318,0.0,0.79,90.622,70
1wUKpuIo1b8FsLZTC2xB9c,Summer Of Love,Shawn Mendes;Tainy,dance,0.776,0.808,0.0297,0.000127,0.494,123.988,0
1Ghb6uHFIIlDBjzKQJlv0I,Me Dediqué a Perderte,Alejandro Fernández,latin,0.578,0.471,0.498,1.49e-06,0.54,147.611,0
6MKolpMQD5h7xNuo9jpZ9q,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,jazz,0.484,0.332,0.787,0.0,0.683,134.999,0
2r9hCNjupNy2C2g3r6SNz6,Strongest (Alan Walker Remix),Ina Wroldsen;Alan Walker,house,0.722,0.787,0.0785,6.46e-06,0.852,92.022,66
4YLv4bDhfubAu142fY8QN1,Ponto de Chegada - Ao Vivo,Matogrosso & Mathias;João Bosco & Vinicius,sertanejo,0.41,0.67,0.259,0.0,0.428,100.87,52
3SBv0QyHzBhPkycFWEBHXC,Te Mueres Por Volver,Shaila Dúrcal,spanish,0.491,0.325,0.311,0.000118,0.526,163.769,31
2NZJllC7bzTOuK6zH0XGq2,"Уральская рябинушка (Ой, рябина кудрявая)","Группа ""Загадка""",romance,0.245,0.138,0.93,0.0,0.284,174.958,1
2XtsxK4mneUrhNHTRs1ZVQ,Why Don't You Get A Job,The Offspring,punk-rock,0.766,0.882,0.0675,2.59e-06,0.547,107.933,2
7xn7mJpuwRSdePLyBVGjcU,你是我所有的回憶,Johnny Yin,mandopop,0.47,0.225,0.853,0.000103,0.155,95.829,23
2lgyZWQSJWmswrLJyM27kB,Is It Really Me You're Missing,Nina Nesbitt,singer-songwriter,0.535,0.297,0.653,0.0,0.0492,147.569,58
2fcgSnUoEvzDVxrQZMx0bu,Starfall - Honkai Impact 3rd Ost - Impressions,TIA RAY;HOYO-MiX,j-pop,0.444,0.836,0.205,0.000937,0.272,151.985,53
3SAxjaygRSzTN7mCjagVA8,Never Happy Till I'm Full Of Sorrow,Blue Moon Rising,bluegrass,0.62,0.544,0.865,0.0143,0.845,147.964,22
136ta0ZoXaKDc7wZHFs78b,Mistletoe,Justin Bieber,pop,0.623,0.668,0.475,0.0,0.823,161.948,0
3T0oPETOdddxJ2xTt2qJe4,Aaya Na Tu,Arjun Kanungo;Momina Mustehsan,hip-hop,0.665,0.539,0.825,5.85e-06,0.368,110.101,70
6zaayoVlfFp5YmQArKWkRG,playing tricks,thuy,chill,0.67,0.412,0.638,1.75e-05,0.281,130.005,61
2LEQaGvZ83jrLaMRB6EtUY,Head For The Sky,Will Ackerman;Jeff Oster;Tom Eaton,new-age,0.475,0.109,0.978,0.868,0.104,95.014,20
6DVm8BPg3ltHIcrrNacCVe,Like You Used To,Kidnap,garage,0.696,0.459,0.117,0.495,0.221,120.041,27
5TcuM4sQFHK747kwB2q1Qy,Everybody Loves Louis,Annaleigh Ashford,show-tunes,0.521,0.189,0.892,0.0,0.301,117.833,22
4wwf4YZgSm1d3LCj79Glvr,Morning Brew,Silk Mhake,study,0.687,0.581,0.261,0.818,0.809,83.997,39
4Z44GYuMNFRHzoGowlp4ww,Born Again,Beast In Black,heavy-metal,0.571,0.883,0.0001,0.000467,0.462,119.993,54
4wgqQu4lGWqrqK7mXsIVMb,PSP,FACE,emo,0.709,0.779,0.0139,0.0,0.836,144.99,47
53h5F3GuRlrclYdMrNGaDO,Let's Dance to Joy Division,The Wombats,indie,0.398,0.838,0.00127,0.0,0.747,116.913,0
0fSwi6ti98UBQyghqoT3Gm,Mirabels Entdeckung,Germaine Franco,disney,0.108,0.29,0.611,0.911,0.0394,166.161,23
3OEibyyCCt9NMNjVlu1ctf,"Can't Get Enough Of Your Love, Babe",Barry White,disco,0.771,0.659,0.175,0.0356,0.742,110.697,1
1tjYTA591mOo8jnAlk7T65,"J'y suis jamais allé - Theme from ""Amelie""",Mercuzio Pianist,ambient,0.517,0.41,0.964,0.924,0.317,105.034,58
7p8u5FfXdJQjosJNSnq56j,Life Is Beautiful 2017,Sixx:A.M.,grunge,0.382,0.453,0.00819,0.000201,0.121,157.807,47
3fJOii1o5h3nWWDfpFAjQm,You Want It Back - Edit,Propellerheads;Jungle Brothers,breakbeat,0.556,0.84,0.014,0.679,0.445,139.846,24
7rbvjRc6ZTVA3GUXDx3Xtr,Last Date - Instrumental,Floyd Cramer,honky-tonk,0.615,0.306,0.858,0.958,0.613,103.818,43
0L9JNPLUBrdshUMYzYQifY,我武者羅,CHiCO with HoneyWorks,anime,0.558,0.973,0.0679,0.0,0.505,96.962,50
5lrgHxABqKMFyZGlEJtb1A,Let My Tape Rock,Rejecta,hardstyle,0.516,0.869,0.0736,4.5e-05,0.192,155.027,29
49qvegzonjCFLkYNQpyqxQ,Shenandoah,Jon Sarta,disney,0.527,0.00841,0.993,0.908,0.335,77.455,27
641epaxGPCWU6j2SIdQ6v7,OTENAZI FASHION,ÖTENAZİ;Mavi,metal,0.94,0.581,0.0442,0.0,0.662,116.969,40
5IGU574p3YrKgPoSHymJHX,right here,keshi,chill,0.597,0.496,0.0839,0.0,0.319,160.055,1
6mI3G2GgP4DdGNaJisAFtb,Yeh Tune Kya Kiya,Aditya A,indie,0.732,0.291,0.733,0.0,0.436,116.049,45
4qi8jkURFwMPQmUGRtFxI4,What Did I Do?,Hayd,singer-songwriter,0.586,0.279,0.795,0.00477,0.202,142.016,1
6keBj9EZ9ZwAWxJS6d0MSi,Zé do Caroço (Ao Vivo),Seu Jorge,samba,0.693,0.604,0.463,0.0085,0.539,113.925,38
1ERWvLzhdd5izZrkl59TKj,Falo Nada,ConeCrewDiretoria,brazil,0.789,0.904,0.153,0.0,0.714,95.016,43
6YOD2nHY0P3Usl4e58iO3m,Bana Yol Söyle,Ozbi,turkish,0.609,0.638,0.0517,0.0,0.184,115.015,39
4xd3yfdqutRzZuWlqZCT2p,Katarsis,Revenge The Fate,death-metal,0.257,0.973,0.000314,0.269,0.107,130.021,24
5G1yuoxruASATXoZWAUyCU,Waist Deep In Ash,Pig Destroyer,grindcore,0.164,0.983,5.54e-06,0.146,0.103,171.185,13
53oBTbL9t13HAyxN12PDng,Christmas Calling (Jolly Jones),Norah Jones,j-pop,0.43,0.543,0.463,0.000523,0.354,143.912,0
76CBhtLnY35sDxm3LBCTvn,Dale Don Dale,Don Omar,hip-hop,0.831,0.818,0.0245,0.000319,0.819,95.022,1
0O8TVUrJnVcFMMjBBODGRx,"Tosca: ""E Lucevan la Stelle"" (Placido Version)",Giacomo Puccini;Plácido Domingo,opera,0.163,0.244,0.984,0.277,0.0638,73.402,22
43D8BStzNEPeZGHQZu3Nyr,Bittersweet - Single / EP Edit,New Model Army,goth,0.419,0.977,0.00742,0.000795,0.387,171.38,20
1s2Agb3Eyhl2jy6BXoSDYo,Pela hora,Grupo Fundo De Quintal,samba,0.673,0.795,0.714,3.11e-05,0.938,120.573,41
3kjHeqClSEMX3UVoRmgptj,Textos,Usted Señalemelo,electronic,0.598,0.36,0.282,0.000112,0.189,135.017,42
68bpbRXf2ICC7yQYZoOykS,Let Us Go Then You and I,Serrini,cantopop,0.49,0.509,0.223,0.0,0.205,160.031,45
0hjAMjQvYeC6RHmrCEy9z5,Come Full Circle,Matt Large,study,0.583,0.745,0.411,0.833,0.731,172.092,9
3qlFb7l26oCFi7xIQOkCYI,Coisa de Pele - Ao Vivo,Samba De Raiz,samba,0.647,0.802,0.742,0.0,0.922,100.365,38
56MZA3YYYizwTSCWVwh68t,Palabras Sucias,Diego Herrera,r-n-b,0.737,0.522,0.698,3.61e-05,0.905,150.079,42
51gzZ5iQhbsUcz4ENQs5wa,Fula gubbar,Magnus Uggla,swedish,0.775,0.415,0.239,0.0,0.8,138.105,38
322TxW77VZdX9gHynK5Xue,Aaj Na,Ritviz,edm,0.659,0.345,0.106,0.0,0.338,84.761,63
28NoqwleoFVIUOMYq3tff2,Optimista,Caloncho,indie-pop,0.885,0.479,0.0385,0.0221,0.869,122.955,0
2qlv4y8WQN10vGEGoH2FHW,Fever,Peggy Lee,soul,0.766,0.179,0.113,0.0,0.355,137.548,0
7xdHQUxVj0aOAvUOGLCYj3,Love My Baby,Wizkid,dancehall,0.757,0.833,0.314,0.0,0.7,121.067,40
57CIHoD2aM7QHNjQpBPTio,Summe Volume - Aus Remix,aus,idm,0.543,0.388,0.851,0.0911,0.063,77.025,11
0cE68B5sCz9f3snJ5ueTGZ,Cloak & Dagger (feat. J Hus),Burna Boy;J Hus,dancehall,0.62,0.601,0.154,0.00108,0.46,103.748,66
0lstcBE6QotSFCbDj8XMEh,Dołeczki - Radio Edit,Dejw,disco,0.813,0.836,0.00299,0.0,0.907,136.949,35
0WnwDmHrQE4a9sU6jaDj0s,Adını Tek Geçerim,Ferhat Göçer,turkish,0.764,0.856,0.143,0.0,0.875,160.921,42
7zRmGvtSy36Jr19U5OInJT,Yellow Submarine - Remastered 2015,The Beatles,psych-rock,0.66,0.557,0.158,0.0,0.788,110.743,54
17yFjZSYYRT4n3t99TuqTu,90x180,Eno,german,0.822,0.564,0.48,0.00572,0.596,139.982,71
3ugSgwLjJ0CRp32yigqqPG,Compasso,Angela Ro Ro,samba,0.611,0.614,0.444,0.0,0.592,141.993,38
3u86TvC5VEoNyrWMVAnewj,BILLIE EILISH.,Armani White,indie,0.9,0.509,0.115,1.67e-06,0.765,100.007,0
6iI6NXjtI3IkjK2k1juqaX,Once I Was,Tim Buckley,psych-rock,0.34,0.427,0.11,0.615,0.404,120.646,49
5NnqBhxSQGgEkvT6sRt2zF,Nains de jardins,Merzhin,french,0.625,0.977,0.0263,9.47e-05,0.8,135.968,33
271C04Vjb5GiKIH82SlHod,La Canzone Dell'Amore Perduto,Fabrizio De André,folk,0.168,0.378,0.891,0.0186,0.155,178.994,0
3YvutLE6lwEyW4WMF5FIi6,To the Wonder (feat. Kina Grannis),Aqualung;Kina Grannis,acoustic,0.515,0.46,0.891,0.14,0.259,140.067,21
2J3JETBGdQdjCOzIRmoeWc,Lose Control,MEDUZA;Becky Hill;Goodboys,edm,0.597,0.527,0.127,0.0,0.535,123.946,1
1dCr21NK23sbqsPl16GiZ6,Ociya Syndor,Drexciya,detroit-techno,0.82,0.508,0.000889,0.927,0.455,134.523,7
1MyWtH2yavuP1AHUi1X7ur,Sex,Cheat Codes;Kris Kross Amsterdam,house,0.604,0.691,0.00493,0.0,0.186,105.014,61
77HH11SsE6IPsDb0RQ6W1T,my baby (feat. Emilia Ali),Kina;Emilia Ali,sad,0.536,0.287,0.906,0.000984,0.333,63.198,23
47IslmEoXGYieRLUj07Uqy,Ya Never Know - 1982 Original Cast,Alan Menken;Hy Anzell;Lee Wilkof;Jennifer Leigh Warren;Sheila Kay Davis;Leilani Jones,disney,0.612,0.628,0.652,0.0,0.836,149.345,19
7sesNXHb5NdVXmCtm6f9qo,Soulfly XI,Soulfly,industrial,0.488,0.45,0.574,0.9,0.313,160.245,41
5T9xdLt54vDIPCBCtrK358,Volver,Carlos Gardel,tango,0.504,0.308,0.978,3.73e-05,0.582,60.048,26
6uE9hF8fIb6shBXrrzA12U,Poles Apart,Pink Floyd,psych-rock,0.162,0.411,0.3,0.0769,0.246,61.418,54
07HXQhYntFEupdfad0KYxr,Worth It,Amber Mark,indie-pop,0.774,0.698,0.17,0.0,0.337,92.062,0
325aNb4eh8HesYlrJmLSMX,Control - Acoustic Version,Puddle Of Mudd,grunge,0.514,0.784,0.413,0.0,0.567,150.326,51
3lo3fpR0BO8pe2z5UhbcZw,Meet Me under the Mistletoe,Randy Travis,country,0.626,0.422,0.246,0.0,0.661,151.466,0
0hJe1vYGNravpYXAzRA3mx,VTOPIA,KAS:ST,techno,0.62,0.787,0.00291,0.839,0.0399,128.01,48
2amVta9Moyfrq77T6Z1PuS,"Can You Hear - 劇集 ""白色強人"" 插曲",Kayee Tam,cantopop,0.488,0.327,0.619,0.0,0.13,139.253,45
44agmNQypTCFKc2dpVonDy,El Recuento de los Daños,Los Estramboticos,alt-rock,0.824,0.696,0.188,0.0,0.818,135.044,47
5CdFHjd5D1lzKEriu496St,Марш веселых ребят,Владимир Бунчиков,romance,0.558,0.532,0.849,0.0,0.416,118.266,0
6DdQPeQcR6LWYyEr8oEKef,Want It Harder,S3RL,happy,0.489,0.998,0.0077,0.00783,0.678,174.957,18
7Md7IzzMCu8IgbZr5AJpoX,Fast Car,Y.V.E. 48,deep-house,0.765,0.561,0.0805,0.141,0.147,112.034,59
6irNz2hSXvd2QJG0vXyBFR,Bat Country,Avenged Sevenfold,metal,0.541,0.968,0.000248,8.28e-06,0.505,125.04,42
3kbUFmLV5SHVQonfOpNgkd,San Tropez,Pink Floyd,psych-rock,0.691,0.324,0.171,0.0223,0.543,121.664,54
3jjsRKEsF42ccXf8kWR3nu,Washing Machine Heart,Mitski,indie-pop,0.613,0.822,0.0092,0.506,0.567,105.997,83
7FIWs0pqAYbP91WWM0vlTQ,Godzilla (feat. Juice WRLD),Eminem;Juice WRLD,hip-hop,0.808,0.745,0.145,0.0,0.829,165.995,83
47BC6RVrqPEzQ4vKHP3YDH,Tentando Me Evitar,Walkyria Santos;Desejo De Menina,forro,0.592,0.938,0.171,2.6e-06,0.525,99.948,38
279ONYv5urB06TXU2ccGCd,Hold On To Love - Micky More & Andy Tee Remix,Sarah Jane Morris;Papik;Micky More & Andy Tee,british,0.734,0.714,0.0188,0.374,0.9,99.003,0
5yDFc5jGvdGD833PjtrknP,"Stay Free, I'm Not Free.",Ryoma Maeda,idm,0.33,0.911,1.08e-05,0.225,0.276,135.141,8
0Av7W8Abdx761b2Ey5wo1u,The Drowning (feat. R. Williams),Christian Death;R.Williams,goth,0.592,0.6,0.0999,0.0141,0.304,121.734,25
0DrJPe19LUJm9RqejkeHQC,Color Me In,Mokita,chill,0.599,0.815,0.0404,3.73e-06,0.595,140.027,50
164OriBVFeVRcwOKdglRRb,Angels From The Realms of Glory,Annie Lennox,rock,0.523,0.322,0.535,0.0,0.3,126.002,0
1QJPE61wARrvuVKot1HH3T,One More Dollar,The Wailin' Jennys,bluegrass,0.484,0.258,0.708,6.45e-06,0.167,129.72,28
4ZoUJljhs6YSj0bEAt0Zi8,Finish Line,SATV Music,blues,0.548,0.554,0.326,0.000154,0.462,75.005,52
5WXnQn7u43LLa2pFhJoHlR,Beautiful Garden - Laughing Buddha Remix,Tristan;Raja Ram;Laughing Buddha,trance,0.633,0.898,2.9e-05,0.857,0.374,147.011,33
1E0xltsjt8HmMssCQfe5lI,Shadow of a Man,Mudvayne,groove,0.397,0.93,0.000268,0.166,0.672,112.581,27
36nutPAJFggPeddyVWDFm9,Better Days,LAKEY INSPIRED,chill,0.808,0.403,0.707,0.929,0.513,131.952,61
7xTLXbF0nACwXPPC5VHviB,Detalles,Oscar D'León,salsa,0.724,0.769,0.182,3.56e-05,0.935,176.249,31
1kFlDnWmBTvCBxxeGDpIdp,7 Years (Remix),Sik World,sad,0.811,0.609,0.227,0.0,0.439,120.071,70
5sY3HbCZXyKPzTNewxoleJ,oof,fresh from the oven,study,0.759,0.408,0.612,0.805,0.124,72.035,42
7y3sT5pTIzjjRcaE3sZyg2,Drunk Girl (Instrumental Version),Steve Petrunak,guitar,0.595,0.305,0.945,0.887,0.437,102.037,25
708n8lvH3MaU3oTfhhTL70,"Blue Suede Shoes - Live at The Honolulu International Center, Hawaii January 14, 1973",Elvis Presley,rockabilly,0.512,0.819,0.742,0.869,0.709,103.537,24
2RXv7fZNLSP3X7xWiJ8e5n,O Último Bar,Matanza,brazil,0.455,0.974,0.00341,0.0,0.817,167.934,42
1aAcW69jxv3pp3I84oZGqP,Дурак и молния,Korol i Shut,punk-rock,0.434,0.744,0.111,0.0,0.668,178.879,55
5xeZDsYEOaBWAAFexDACba,Soy Pandillero,Los Pandilleros,rockabilly,0.522,0.873,0.00183,9.27e-06,0.519,82.503,25
2EnSzL1nt1ZOs6fPPvu9au,Rehashed,A Life Once Lost,death-metal,0.45,0.976,6.65e-06,0.309,0.329,152.708,23
6TWcSqCntZhH5vyc35kkob,John Wayne,Cigarettes After Sex,ambient,0.441,0.465,0.343,0.884,0.173,123.933,65
2NODRXoRvlAbbGO4u0vl6F,Rhino,Alan Fitzpatrick,minimal-techno,0.805,0.882,0.0142,0.923,0.0839,125.997,22
6DCXwlDxgCDXEFWlNEgWoj,Når vi to blir en,Rotlaus,country,0.558,0.898,0.0096,0.0,0.737,87.015,42
0UKQrQDMVcKN3ngG1kthYN,Fading Wind,Feint,dub,0.3,0.846,0.114,0.000914,0.274,173.911,47
6yaihZ7YizWwJ61Cu6Kktl,Dead To Me - Original Mix,Whales;Fraxo;Lox Chatterbox,dub,0.443,0.766,0.11,0.0,0.221,148.079,42
6Db3RiSI7xk3Dxd1N72U5a,Stranger To Yourself,Loving,garage,0.49,0.409,0.957,0.59,0.151,164.33,53
3B2W0t2KJMGjxrcaccLaK3,Ghostbusters,The Party Cats,kids,0.768,0.719,0.00516,0.0103,0.792,115.429,10
5LseDWFft6Fhwj5iK4fD5E,Mistletoe,Justin Bieber,pop,0.623,0.668,0.475,0.0,0.823,161.948,0
1kJvdhrr9MHOZ1e1PhTXTG,Drown,Prateek Kuhad,folk,0.358,0.58,0.768,0.0058,0.352,98.853,41
2id9lzEoSBjJYxmX0YJto4,April In Paris,Billie Holiday,blues,0.465,0.121,0.867,0.0,0.221,73.399,0
4UYfhV2tepj0Sl1R7MGh6k,Sonbahardan Çizgiler,Yeni Türkü,j-rock,0.568,0.23,0.464,2.14e-06,0.303,105.872,33
0JIsykft3J4jbxcaJ3naqQ,Estamos Hartos,Riff,heavy-metal,0.414,0.253,3.18e-05,0.0119,0.0939,131.424,20
7jZwak3w1Sbwkb8aqusUwi,Rebel Rouser,Duane Eddy,rockabilly,0.408,0.497,0.822,0.839,0.928,204.592,49
5fpbJ17L8Cw0OYcOdIG224,Losing Lisa,Ben Folds,piano,0.568,0.842,0.0746,2.7e-06,0.521,133.373,29
4IU05LwgY93t7bzVxjAHxP,Agoreuo,Serge Legran,groove,0.802,0.713,0.164,0.193,0.136,104.933,38
4FYOLa4OMokaDwZCUVXZvz,Mapalé,La Cumbia Chicharra;Emilie Rambaud,afrobeat,0.595,0.633,0.0172,0.209,0.888,146.919,23
6L07hFT2znB4qaDTfawZJj,Home (Reprise),Janet Dacal,show-tunes,0.245,0.0965,0.828,0.0,0.157,94.762,22
4mD8zN3sQ0mi7Ayc2pVbrn,"Hey Hey, My My (Into the Black)",Billy Talent,punk,0.469,0.964,4.61e-05,0.00169,0.33,133.022,1
5xI6XC2Qc3eez4lbbIMZzF,Program,Chase & Status;IRAH,drum-and-bass,0.517,0.886,0.0706,0.00252,0.213,175.128,52
1iIFrkPdNSvYz8XIXmSJoY,下亞厘畢道,my little airport,cantopop,0.793,0.318,0.575,0.000861,0.652,137.183,33
2pgDBO0ZAgvye7joSmdDm8,SAD GIRLZ LUV MONEY,Amaarae;Moliy,alternative,0.883,0.492,0.447,0.0019,0.296,109.974,62
6SpALKoUWOZfbhEbKI1Biq,Tubular Bells,Mike Oldfield,new-age,0.283,0.201,0.49,0.00248,0.149,149.531,0
6z1MBaO36cMLtBnlVjJP2b,A Nightmare On My Street,Kidz Bop Kids,children,0.675,0.897,0.0224,2.63e-06,0.653,170.415,34
1NWS6hujc1n3GIVHiDdo7B,Casa mais feliz da rua - Ao vivo,João Gustavo e Murilo,forro,0.565,0.719,0.25,0.0,0.624,160.004,40
6eFRpYWcXXABBMAfrFT0s5,Não Mais - Ao Vivo,Victor & Leo,sertanejo,0.608,0.726,0.322,0.00102,0.334,130.042,44
59jGIptqj3Z8Z75QV3IdmD,Forever Young,Chris Tomlin,world-music,0.258,0.677,0.00836,0.0,0.144,111.874,38
6gMxJxDZ6HIksfpuZp3Seh,Die Sonne scheint den ganzen Tach,Mickie Krause,party,0.774,0.976,0.0402,0.0,0.894,130.04,28
3bG1B0UTDX0UYg9qeec3gL,Wicked Ways,Halestorm,alternative,0.342,0.991,2.44e-05,0.049,0.242,176.359,0
0P2oeUu1Qc6bnMeafezTNp,Söyle Zalim Sultan,Barış Manço,psych-rock,0.629,0.569,0.334,0.0,0.699,101.082,36
1l9hj8jFK4bEsRguwqMrKJ,Driving to Hawaii,Summer Salt,garage,0.348,0.638,0.719,2.03e-05,0.299,186.826,55
7x46YkKAwp3yZpaa72n5Mu,Stubborn Love,The Lumineers,folk,0.596,0.544,0.604,0.017,0.262,115.022,68
56s8emjdpq3KjecMlyIBkb,Start Again,Kidnap,garage,0.807,0.563,0.0209,0.152,0.654,118.991,44
7MlPySldFcJ9R3mSFvGV4y,彼方で,Masaharu Fukuyama,acoustic,0.459,0.57,0.199,0.0,0.361,72.978,29
4Wk1lQVETaU7DS3DGerl34,Adi Aathi,SATTHIA,malay,0.752,0.659,0.144,5.63e-06,0.307,94.994,31
6oGMdCFhJgn31QFsNcNyhU,ghibli,heroku,study,0.415,0.581,0.864,0.941,0.502,173.955,7
3zjjzKg16tczCMwckGKGuH,Happy Pills,Weathers,alt-rock,0.521,0.885,0.00327,0.00904,0.344,115.985,71
5O8uBUqc6rzlrS9YYCGeiX,West Indies,Koffee,j-dance,0.754,0.638,0.118,0.0,0.437,90.137,52
77KnJc8o5G1eKVwX5ywMeZ,Mind Over Matter (Reprise),Young the Giant,alt-rock,0.393,0.487,0.229,0.0,0.3,151.958,75
0EXH5At0IggPUmURAJv4tl,Western Skies,Hot Rize,bluegrass,0.677,0.644,0.688,0.034,0.909,129.866,28
2sNb39NBEOOikeFCCBNdnF,Até Você Voltar Pra Mim,Zé Vaqueiro,forro,0.734,0.929,0.534,0.0141,0.969,154.046,46
3N0YgcOdru4mvji536vsfX,We Okay,Rytikal,j-dance,0.581,0.634,0.551,0.0,0.545,65.073,18
1p0vYiUriWNU5mKQnOFJWI,Gold Plated,Stratotune,study,0.701,0.294,0.792,0.3,0.438,180.085,45
1uveEvgKX4irLcp1BUTIFD,色彩,yama,j-pop,0.581,0.926,0.176,0.0,0.874,117.04,71
3PEUQ7jEKzzuzuUUwYBMQL,Vi vann till slut,Arvid Lundquist,goth,0.633,0.475,0.0217,0.0,0.524,150.042,24
1y6DJDkhlYz6X35HV7BgsK,If Drinkin' Don't Kill Me,George Jones,honky-tonk,0.576,0.205,0.703,0.0,0.277,89.328,12
33GiPCZF3WRncZ98s1zrmM,Burden,Subtact;Jay Rodger,dubstep,0.55,0.285,0.72,0.516,0.0472,89.968,40
6kykAmLzRQI5ozXjujslWo,Wonderful Christmastime,The Shins,alt-rock,0.634,0.689,0.0109,0.0,0.899,140.071,0
1597WGPM2yBKrpfn5sOfwN,Full Moon,Guaynaa;Yandel,reggae,0.852,0.833,0.0774,1.94e-06,0.622,84.007,0
7N05mAG1X23Sd2PNOyoJSF,Blue Stone of Atlas - Piano Solo Version,Hikaru Shirosu,piano,0.455,0.0038,0.992,0.951,0.254,204.573,50
4QkVnNUgHNh4rUEQp5kmop,Shadows,Teenage Mutants,techno,0.677,0.904,0.000635,0.819,0.328,131.013,26
4nPfSD9CEz2515f4jBuHgb,Nuestro Sueño,Grupo Niche,salsa,0.651,0.936,0.221,0.000107,0.634,90.243,35
4xU4wWPzUNlQgTfaKCcheW,You Are Loving,Timmies;Shiloh Dynasty,chill,0.814,0.333,0.874,3.54e-06,0.387,99.994,57
5A7DqDPUp55MV8ChC252FK,Passing Time - Remastered 2003,Clannad,new-age,0.602,0.47,0.225,4.47e-06,0.29,93.503,21
1F6IbA7di42uPc3cff8PXV,Flaming Hot Cheetos,Clairo,indie-pop,0.817,0.551,0.865,0.000151,0.142,109.966,76
1gXqg06Sc5301iRoKNhRRL,У реки,"Nikolai Erdenko;Ансамбль ""Джанг""",romance,0.536,0.391,0.933,0.00462,0.82,154.325,0
6qYkNJmU5w4byWrqrXvDjE,Temperou,Juninho Black,groove,0.841,0.347,0.921,0.000744,0.46,115.005,28
3zZ009FB8sc8JghwVrbLFq,Rebellion (feat. Daron Malakian),Linkin Park;Daron Malakian,grunge,0.508,0.971,0.00145,0.0,0.325,130.023,49
7rj8aNwZqTvrUeLlAyNWtZ,Gyal You A Party Animal,Charly Black,dancehall,0.588,0.841,0.026,0.0,0.871,134.577,66
3P5xhGZ3c9tOmyvpiTAvVn,The Dj’s Pumping - Freestyle Edit,Paul Elstak,happy,0.602,0.933,0.00172,0.0325,0.519,150.047,25
6wW4ES7Gx0zEKdbgcTL1hO,Galvanize - Edit,The Chemical Brothers,breakbeat,0.765,0.674,0.0279,0.0136,0.354,104.008,42
3wS1njCO85Eo9iQ6gs7740,Perros y Gatas,Alberto Stylee,latino,0.843,0.729,0.0125,0.000221,0.932,91.959,39
2pyjbGTpJCPjMYwCbdymiF,Dazed & Confused,Ruel,alternative,0.688,0.5,0.102,0.0,0.418,127.906,67
1vN2rZ4WoUe6QQJjc2NBjN,Qué Más Pues?,J Balvin;Maria Becerra,latin,0.904,0.817,0.0254,0.000141,0.753,101.988,2
2jtlU6H5C9WFB0x72f6YGo,Touch,Hybrid Minds;Catching Cairo,drum-and-bass,0.582,0.821,0.0354,0.121,0.0373,86.013,62
4bmV5s9lW9DrGYKjfdUQKP,Sound of Madness,Shinedown,grunge,0.328,0.939,4.93e-05,0.0065,0.329,185.971,26
6WDImQJbSYW8Mm7TMaG18m,The Whispers of Sleep,Virtue In Vain,metalcore,0.105,0.954,8.01e-06,0.000696,0.0934,83.173,34
2qnTH0so7BRI7knJ0VulWr,Changing,Sigma;Paloma Faith,drum-and-bass,0.485,0.815,0.0997,0.0,0.352,171.101,20
1Z1P4PEOAPDHsCCb0IfCR6,The Princess Peach Song,Poop Emoji,kids,0.818,0.668,0.0223,6.12e-06,0.578,89.986,10
49OFoyP1KZKAGwDx19pbHt,Five Little Speckled Frogs,Super Simple Songs,children,0.882,0.4,0.0658,0.0,0.934,96.016,54
0Ep1pV0KhVvSof5eGN8803,C.A.,Plaid,idm,0.46,0.452,0.0409,0.931,0.476,87.671,42
1KGNzb5XDbFOJCOhQjnDJy,Flashing Lights,Ashley Wallbridge;John Weber;Bodine,trance,0.244,0.899,0.00258,0.000341,0.0539,129.981,48
6HlE9t71z9DjGi7KqSyEpA,Deep End,Fousheé,indie,0.711,0.592,0.758,0.0,0.535,124.749,69
0Zj9TB27KLWpixW7WFRx6A,Conto De Fraldas,Tianastacia,brazil,0.675,0.594,0.0348,1.91e-05,0.598,118.052,47
4a3twTGIFwHZLkaSMDMdOo,De Fé - Ao Vivo,Humberto Gessinger,brazil,0.541,0.695,0.655,0.000228,0.469,80.189,46
